index,value,time_ns,operations
6389,23004,3800,60
6390,87862,1100,50
6391,29894,1200,60
6392,4367,800,56
6393,2613,800,52
6394,5294,900,50
6395,6891,800,50
6396,71071,1000,52
6397,35772,1100,61
6398,88992,1100,53
6399,97301,1200,56
6400,23950,1700,61
6401,39868,800,50
6402,65669,1000,60
6403,51646,1000,50
6404,36986,900,54
6405,94896,900,54
6406,46060,900,50
6407,46386,700,50
6408,40353,800,60
6409,82731,900,57
6410,51416,900,52
6411,68265,1100,57
6412,56372,1400,60
6413,82760,1200,57
6414,27108,1100,58
6415,7681,1000,50
6416,34762,900,54
6417,86382,1200,53
6418,66439,1000,56
6419,61592,1100,56
6420,8305,2000,50
6421,85535,800,46
6422,17426,1200,57
6423,26915,900,58
6424,22975,1100,61
6425,44126,1000,50
6426,65687,1100,54
6427,25614,900,58
6428,50310,800,52
6429,86459,900,52
6430,56259,1100,61
6431,16785,1100,56
6432,25446,900,58
6433,63421,1300,61
6434,16204,900,54
6435,683,1200,50
6436,90621,800,46
6437,40107,900,54
6438,23654,1000,60
6439,61533,1100,56
6440,58745,1000,54
6441,70774,1300,56
6442,21326,1200,64
6443,31205,1000,50
6444,33166,1200,56
6445,65702,800,50
6446,25162,900,60
6447,96245,900,50
6448,94339,800,50
6449,33759,1400,54
6450,7752,800,50
6451,72080,1000,56
6452,66023,900,54
6453,38543,600,34
6454,5090,1200,57
6455,88449,900,50
6456,98081,1000,57
6457,2391,1100,56
6458,98659,1200,56
6459,62168,1100,57
6460,59269,1200,56
6461,80596,1000,46
6462,16644,1100,50
6463,48642,900,50
6464,61474,900,50
6465,28970,600,34
6466,86031,1000,50
6467,75140,800,50
6468,21848,1300,65
6469,79404,1000,50
6470,357,1100,56
6471,98227,1000,54
6472,95175,1500,61
6473,20874,1000,58
6474,59931,900,56
6475,23635,1000,54
6476,27810,1300,60
6477,93015,1000,52
6478,53630,900,46
6479,16041,900,50
6480,15907,900,54
6481,17845,900,50
6482,62423,1000,54
6483,79007,1000,54
6484,97880,1100,61
6485,77312,1000,56
6486,51114,1100,46
6487,70133,900,50
6488,66523,800,54
6489,55764,800,50
6490,63128,800,50
6491,68446,1000,57
6492,37279,1100,54
6493,14779,800,50
6494,34597,1100,56
6495,53598,1800,60
6496,59718,1100,57
6497,25047,1100,60
6498,88276,1100,57
6499,93789,1000,56
6500,9583,1100,56
6501,78184,1000,52
6502,96078,1100,50
6503,57032,1200,50
6504,7469,900,53
6505,49115,1000,50
6506,29665,1100,54
6507,60485,1100,61
6508,69779,1200,61
6509,25072,900,50
6510,26981,1100,61
6511,91441,1100,54
6512,1996,1100,57
6513,46566,1200,56
6514,87066,1100,53
6515,16569,1000,50
6516,16519,1200,50
6517,81861,1000,56
6518,2509,1000,57
6519,37585,1200,61
6520,68111,1200,54
6521,8615,1300,57
6522,60473,1200,60
6523,70771,1300,57
6524,60792,1000,54
6525,22052,4400,58
6526,65738,1300,60
6527,16727,1300,57
6528,50293,1000,50
6529,73784,1200,57
6530,84638,1200,56
6531,27499,1000,54
6532,21287,1400,64
6533,34515,900,50
6534,19076,1000,58
6535,46768,900,50
6536,46352,800,50
6537,45598,900,46
6538,26374,800,58
6539,89650,1100,57
6540,71398,1000,50
6541,52133,1200,54
6542,85858,1100,57
6543,24545,1000,54
6544,76451,900,50
6545,81829,900,56
6546,18323,1100,65
6547,49424,900,50
6548,9976,1000,54
6549,89586,1000,56
6550,91088,1100,54
6551,57898,800,38
6552,23042,700,38
6553,59845,800,50
6554,70986,900,50
6555,49580,1100,56
6556,66005,1100,54
6557,1730,900,46
6558,23129,1000,54
6559,98818,1100,53
6560,35412,1000,54
6561,68546,1100,57
6562,60944,1000,50
6563,10082,1100,58
6564,10339,1200,60
6565,54017,900,50
6566,2188,900,50
6567,54527,800,50
6568,84084,1000,56
6569,2085,2300,56
6570,71852,900,50
6571,18251,1100,54
6572,81469,1000,54
6573,89577,1000,52
6574,2842,1200,56
6575,58989,900,50
6576,51979,1200,61
6577,37830,1200,60
6578,82312,900,46
6579,11226,800,50
6580,36848,1100,54
6581,49661,900,50
6582,50486,900,50
6583,56275,1200,56
6584,50999,1200,56
6585,3427,900,50
6586,92688,1500,53
6587,32955,1100,50
6588,19896,1400,60
6589,88137,900,46
6590,10803,1200,56
6591,93684,900,50
6592,61351,900,50
6593,93831,1200,57
6594,71344,1100,54
6595,49077,1200,57
6596,60807,1100,60
6597,42821,900,50
6598,5289,1100,50
6599,80681,800,46
6600,88412,1000,50
6601,30022,1300,60
6602,46969,1100,50
6603,96006,900,50
6604,58238,1100,58
6605,48369,1000,53
6606,93680,1100,57
6607,91689,900,50
6608,62122,900,50
6609,12413,900,54
6610,58076,1000,58
6611,85067,1200,56
6612,92594,900,50
6613,48184,1200,60
6614,90467,1300,57
6615,75874,1000,50
6616,820,1300,56
6617,90228,900,50
6618,33133,1300,57
6619,70999,1200,54
6620,63272,1200,60
6621,52911,1000,50
6622,66398,1000,54
6623,543,1000,56
6624,25746,1000,50
6625,47261,900,50
6626,74721,1200,60
6627,2200,1100,57
6628,10744,900,50
6629,23956,1100,56
6630,64192,2000,54
6631,35426,1100,60
6632,12590,800,58
6633,10740,1000,56
6634,48687,1100,57
6635,45303,800,46
6636,17965,1400,61
6637,60945,1100,56
6638,59465,1100,56
6639,99496,1100,46
6640,44738,1000,54
6641,78846,1100,54
6642,57011,1300,57
6643,2262,800,50
6644,35970,1700,46
6645,62264,1300,60
6646,86684,1200,57
6647,2794,1000,50
6648,52667,900,50
6649,56460,1000,54
6650,87238,1200,57
6651,74993,800,42
6652,67622,1000,54
6653,46214,1000,54
6654,1854,1200,57
6655,53304,1200,60
6656,40025,1100,54
6657,90999,1300,56
6658,88806,1100,46
6659,57503,1000,54
6660,86393,1100,53
6661,24641,3500,50
6662,87541,900,50
6663,34909,1100,54
6664,77868,1100,54
6665,79427,900,50
6666,36724,900,46
6667,66609,1000,60
6668,70124,1200,56
6669,98684,1400,57
6670,30505,1100,60
6671,48384,900,50
6672,51544,1100,54
6673,55933,1000,54
6674,38064,1200,64
6675,79279,900,50
6676,39428,1200,60
6677,68496,1100,57
6678,25829,1000,50
6679,26974,1000,58
6680,32657,1000,54
6681,97055,900,50
6682,69983,1100,56
6683,4703,1200,57
6684,82232,1300,57
6685,35042,800,46
6686,20502,1000,54
6687,99507,900,46
6688,39743,1100,56
6689,54313,1200,57
6690,54757,900,50
6691,57184,1200,60
6692,65870,1000,54
6693,66882,1100,57
6694,69323,1000,58
6695,38768,1500,57
6696,72059,1000,54
6697,79655,1000,50
6698,24235,1000,57
6699,3176,1300,57
6700,9985,1200,60
6701,26567,900,58
6702,24787,1200,57
6703,19427,1100,56
6704,80239,900,46
6705,71247,1000,50
6706,20665,1200,61
6707,7595,1000,50
6708,65053,1100,56
6709,98613,1000,50
6710,80705,1200,52
6711,2836,1100,56
6712,16346,1100,60
6713,38369,900,54
6714,33244,1000,54
6715,51285,1000,57
6716,60513,1200,60
6717,84216,1200,60
6718,85067,2000,50
6719,68867,1000,54
6720,21129,1000,54
6721,67463,1000,57
6722,19425,900,54
6723,26988,1200,58
6724,73883,900,46
6725,47208,1000,54
6726,33030,1000,54
6727,9261,1100,56
6728,93407,1100,50
6729,724,1100,56
6730,87063,1000,50
6731,35793,1200,57
6732,16047,1000,54
6733,51301,600,46
6734,75435,1000,56
6735,80838,1000,50
6736,47149,900,56
6737,75655,1100,57
6738,71793,900,50
6739,81693,800,46
6740,27984,1000,54
6741,82235,1100,57
6742,79061,900,50
6743,45822,700,50
6744,44666,700,50
6745,72166,1000,60
6746,4801,1000,50
6747,72102,1000,57
6748,60229,1000,54
6749,48924,1100,61
6750,9216,1700,57
6751,75134,1000,56
6752,89051,900,53
6753,97669,1000,56
6754,40670,900,56
6755,83865,900,54
6756,98373,1000,57
6757,19722,1300,61
6758,36715,800,46
6759,57097,1100,61
6760,24987,1100,57
6761,32735,1200,54
6762,53502,1100,54
6763,16703,1200,60
6764,70266,1100,56
6765,4748,1100,56
6766,89110,900,46
6767,11389,900,50
6768,49748,1100,57
6769,27065,1200,61
6770,70652,1000,56
6771,30938,1000,58
6772,91042,1000,50
6773,69493,900,58
6774,49508,900,54
6775,43153,1000,54
6776,28724,1300,60
6777,56227,1000,54
6778,95123,1400,61
6779,1030,900,50
6780,73896,900,50
6781,77250,900,50
6782,49082,1000,54
6783,89303,1100,53
6784,31193,800,42
6785,12632,1100,58
6786,32384,800,50
6787,81914,1000,54
6788,62095,1200,56
6789,986,900,54
6790,66302,1000,50
6791,76153,1200,57
6792,36180,1200,53
6793,59194,2100,54
6794,28963,1400,56
6795,51814,3500,58
6796,17735,1000,54
6797,6350,1000,56
6798,75288,1100,42
6799,69884,1100,50
6800,53353,800,50
6801,29241,1000,54
6802,78302,1100,57
6803,5941,1000,50
6804,75765,1100,56
6805,73464,1000,54
6806,92019,1100,50
6807,36962,900,50
6808,32461,900,54
6809,76235,1000,56
6810,26324,1000,58
6811,28906,900,56
6812,98479,1000,50
6813,24253,1000,50
6814,87516,900,50
6815,31681,900,50
6816,91078,800,54
6817,82610,1200,54
6818,14315,1200,58
6819,69284,900,58
6820,46941,800,50
6821,31053,1100,56
6822,69666,1000,54
6823,52303,1100,57
6824,2094,900,50
6825,12635,1100,65
6826,64682,1500,56
6827,38427,1200,61
6828,98201,800,42
6829,93567,900,54
6830,19060,900,54
6831,66967,1100,57
6832,49456,900,57
6833,72539,1000,54
6834,25147,900,50
6835,50562,1000,54
6836,39247,900,54
6837,94359,1000,54
6838,47526,1200,60
6839,68803,1000,54
6840,46057,1300,57
6841,57938,1300,61
6842,61609,1300,57
6843,59461,1000,54
6844,84317,1200,57
6845,8738,1000,50
6846,85611,900,56
6847,722,1100,57
6848,94344,1100,56
6849,93705,1000,53
6850,32419,1100,60
6851,99722,900,52
6852,87668,1000,50
6853,50678,1100,54
6854,77083,1000,60
6855,39136,900,50
6856,13581,1000,54
6857,55189,900,50
6858,16055,1100,58
6859,67601,900,54
6860,17044,1200,61
6861,94837,1000,54
6862,61295,1200,54
6863,48386,1200,57
6864,58349,1100,54
6865,29715,1000,54
6866,14071,1200,60
6867,30294,2200,58
6868,69267,1000,58
6869,47176,800,54
6870,88319,1300,57
6871,98441,1000,50
6872,20844,900,54
6873,38700,1000,56
6874,7831,800,46
6875,51755,1000,58
6876,27127,1100,60
6877,83461,900,50
6878,23179,1000,54
6879,37052,1400,60
6880,44929,1000,57
6881,79568,1200,57
6882,20492,1200,61
6883,56960,1200,61
6884,38486,900,54
6885,89386,1000,50
6886,82574,900,56
6887,27904,1200,58
6888,23445,1000,56
6889,69340,1300,65
6890,75822,900,50
6891,32989,1200,60
6892,6333,1100,56
6893,8897,1300,61
6894,89612,1200,57
6895,80593,1000,50
6896,32323,1200,60
6897,4598,900,50
6898,59670,1400,57
6899,44388,900,53
6900,74150,1200,61
6901,83677,900,50
6902,58501,1200,56
6903,33064,1200,60
6904,42137,1200,60
6905,42157,1100,60
6906,16640,1200,61
6907,5393,800,50
6908,2751,1100,56
6909,62489,1300,61
6910,42974,900,50
6911,42516,900,50
6912,41814,1000,58
6913,51739,1200,61
6914,46794,800,46
6915,48219,900,50
6916,74473,1100,54
6917,2429,900,50
6918,27967,1300,65
6919,82467,1100,56
6920,65001,1000,50
6921,73636,1000,54
6922,29586,1000,54
6923,86066,1000,52
6924,37911,1000,58
6925,57466,1000,56
6926,239,4300,57
6927,98744,1200,54
6928,88696,1200,56
6929,48406,900,50
6930,28668,800,50
6931,63553,1200,65
6932,12938,900,58
6933,88906,1000,56
6934,86170,1000,50
6935,81715,900,50
6936,32758,1000,50
6937,94025,1000,54
6938,11593,1100,61
6939,97643,900,50
6940,94043,1900,54
6941,12947,1100,65
6942,235,1200,57
6943,48878,1100,60
6944,94602,1000,56
6945,62878,1300,61
6946,71137,1000,50
6947,12431,600,38
6948,63953,900,52
6949,67651,1000,54
6950,78673,1200,57
6951,86716,1100,56
6952,57775,600,30
6953,17762,1000,54
6954,53481,1000,60
6955,16069,900,58
6956,15878,1000,58
6957,58738,900,54
6958,7166,1000,54
6959,89738,900,46
6960,45294,1200,53
6961,85545,1100,56
6962,79949,1000,50
6963,448,900,50
6964,16517,1200,60
6965,88389,1100,56
6966,60130,1300,61
6967,36512,1100,53
6968,76229,1000,50
6969,6421,1100,57
6970,95607,1100,56
6971,14283,1300,64
6972,31566,1100,60
6973,36614,900,50
6974,97716,900,54
6975,94366,900,54
6976,12483,1000,60
6977,84974,1000,50
6978,50485,1200,57
6979,79342,1100,54
6980,28529,1300,61
6981,96655,1100,56
6982,4073,1000,56
6983,6049,1000,54
6984,3784,800,54
6985,84328,1000,57
6986,36054,800,46
6987,9033,900,54
6988,66382,1300,61
6989,12606,1200,64
6990,69338,1200,64
6991,70365,1000,54
6992,98345,1200,57
6993,85026,900,50
6994,7661,1000,50
6995,36565,1000,50
6996,16347,1000,58
6997,93375,1000,57
6998,80226,900,46
6999,77186,900,54
7000,39851,900,54
7001,72515,1100,60
7002,82476,900,56
7003,16007,900,58
7004,55357,1100,61
7005,17800,800,50
7006,44285,800,42
7007,29752,1100,54
7008,10275,1100,60
7009,38685,900,50
7010,56906,1000,54
7011,43342,1300,56
7012,39500,1100,56
7013,58709,1000,50
7014,33258,2100,60
7015,10373,1000,58
7016,34491,1100,57
7017,51788,1000,58
7018,22173,1100,54
7019,64242,1000,54
7020,25044,1100,56
7021,70226,900,54
7022,34346,1300,61
7023,2371,800,46
7024,39311,1100,57
7025,92309,1100,52
7026,32992,1200,61
7027,2037,1100,56
7028,66030,900,54
7029,42319,1100,60
7030,39486,1300,61
7031,4300,1300,57
7032,31915,900,54
7033,46057,800,46
7034,63470,1100,61
7035,47603,1300,60
7036,92395,1100,53
7037,59178,1100,54
7038,48075,1100,54
7039,85104,1000,54
7040,2319,1000,50
7041,35777,1000,56
7042,27684,1200,56
7043,73699,1300,57
7044,85577,1000,54
7045,84363,1200,56
7046,64441,1000,54
7047,47643,1100,60
7048,17515,1000,54
7049,33249,1200,60
7050,50338,1000,50
7051,40725,900,50
7052,88986,1100,53
7053,80705,800,46
7054,65551,1100,54
7055,17106,800,46
7056,30466,1100,58
7057,43255,1100,57
7058,84554,1000,54
7059,44531,32700,54
7060,1316,1300,52
7061,47687,1200,61
7062,10713,1200,60
7063,30388,1200,58
7064,56907,1200,61
7065,62042,1000,50
7066,10559,3900,61
7067,66338,1400,61
7068,71484,1200,57
7069,83907,1200,57
7070,16834,1200,54
7071,47834,1000,56
7072,11562,1100,65
7073,58221,1200,58
7074,93191,1000,50
7075,4928,1000,54
7076,58729,1200,61
7077,47203,900,46
7078,82425,1000,46
7079,58808,1200,56
7080,28475,900,54
7081,92763,400,18
7082,95657,1300,54
7083,28453,1000,58
7084,97319,800,38
7085,91328,1100,54
7086,2064,1100,57
7087,95324,2600,61
7088,50247,1100,50
7089,34714,1000,54
7090,56367,1000,54
7091,14596,900,54
7092,94816,800,54
7093,37116,1100,54
7094,66775,1100,54
7095,14220,1200,58
7096,10509,1100,54
7097,78730,900,50
7098,82021,1000,52
7099,80424,700,46
7100,4788,800,46
7101,60293,900,54
7102,43781,1300,56
7103,19658,1100,61
7104,4858,700,54
7105,64853,800,50
7106,71511,500,34
7107,10745,1000,56
7108,96882,1000,50
7109,10866,900,50
7110,31631,1000,54
7111,61521,1100,57
7112,2736,1100,56
7113,19278,1100,50
7114,86102,1000,46
7115,96758,1000,54
7116,14588,1000,60
7117,24898,800,46
7118,4047,900,54
7119,89270,900,50
7120,17474,900,54
7121,11828,1300,65
7122,9172,1000,54
7123,11163,1100,60
7124,30919,1100,60
7125,85442,1100,50
7126,54398,1400,57
7127,69353,1100,58
7128,17878,1200,60
7129,7981,1000,57
7130,50210,600,30
7131,39386,1100,54
7132,55832,1100,54
7133,25445,1100,60
7134,15129,1300,65
7135,66611,1300,61
7136,6977,1000,53
7137,36589,1000,50
7138,6233,900,54
7139,12867,900,58
7140,12039,1000,61
7141,52299,900,54
7142,29887,900,61
7143,75256,800,46
7144,81198,1000,56
7145,29006,1100,61
7146,62798,1100,60
7147,52989,900,54
7148,37023,700,50
7149,76028,800,54
7150,94384,900,54
7151,83572,800,53
7152,16151,1000,60
7153,46551,1100,57
7154,63803,900,54
7155,8908,1000,61
7156,93659,800,50
7157,88236,1200,57
7158,36239,1300,53
7159,50399,800,42
7160,62666,1000,52
7161,52472,900,54
7162,78876,2300,60
7163,67211,1100,54
7164,23210,1300,61
7165,31478,900,50
7166,4993,1000,54
7167,80683,1100,53
7168,22596,1400,50
7169,30953,1600,64
7170,5583,900,50
7171,87857,1000,56
7172,53228,1000,54
7173,84867,900,50
7174,52236,1000,56
7175,15202,1100,64
7176,72473,800,54
7177,9104,700,50
7178,26163,900,58
7179,80270,1000,53
7180,70931,900,50
7181,17250,900,60
7182,22168,1000,60
7183,14762,900,54
7184,82794,1100,54
7185,14649,1000,58
7186,36009,900,50
7187,25644,1000,54
7188,7490,900,50
7189,95407,1000,57
7190,19184,1200,60
7191,13570,1100,58
7192,26604,900,58
7193,14877,800,54
7194,8182,800,54
7195,65648,1200,60
7196,63601,1100,60
7197,72462,900,54
7198,91970,1000,56
7199,70980,1000,56
7200,24423,1000,54
7201,42462,900,50
7202,39198,4200,54
7203,41528,1100,58
7204,46086,1400,57
7205,6766,1100,57
7206,59290,1100,54
7207,11203,1000,54
7208,92756,800,46
7209,6119,800,50
7210,27978,1200,64
7211,47132,1100,56
7212,52124,1100,57
7213,9608,1000,54
7214,69706,1000,64
7215,11372,900,58
7216,14462,900,58
7217,63917,900,54
7218,18050,800,54
7219,42638,800,46
7220,7360,1300,46
7221,2654,1000,54
7222,81733,900,50
7223,5894,1100,57
7224,54433,1100,56
7225,93810,1000,54
7226,54675,900,50
7227,9340,1000,54
7228,26702,1000,58
7229,54046,1000,50
7230,61215,1000,54
7231,13684,1300,64
7232,80110,1100,50
7233,39615,1200,54
7234,40010,800,50
7235,48682,2300,56
7236,94296,1200,53
7237,34815,1000,50
7238,10062,1000,58
7239,26287,1000,58
7240,67364,900,50
7241,39398,1000,54
7242,98359,1000,54
7243,16379,1000,58
7244,84671,1200,56
7245,88481,1000,50
7246,34187,1000,54
7247,31022,1000,56
7248,82712,1000,50
7249,15464,1000,58
7250,81611,900,54
7251,46727,1200,54
7252,94391,1300,61
7253,33806,1200,54
7254,9617,1100,60
7255,24927,900,46
7256,43853,900,50
7257,39146,900,54
7258,2617,1000,54
7259,11107,1200,61
7260,82311,1000,52
7261,58301,1100,58
7262,13725,1000,58
7263,82477,1000,54
7264,78012,1000,54
7265,40447,1200,60
7266,10936,1000,50
7267,60414,1400,61
7268,26854,1300,61
7269,76139,1100,57
7270,52044,900,46
7271,54970,1000,54
7272,1165,1200,56
7273,41027,1200,60
7274,53246,1300,61
7275,60415,1200,60
7276,22559,1000,54
7277,70241,900,56
7278,18271,1100,54
7279,28771,1200,57
7280,90268,1000,50
7281,88924,1100,56
7282,43846,1000,56
7283,58058,1000,54
7284,6413,1200,56
7285,68435,1000,50
7286,92153,1100,50
7287,94561,1100,56
7288,42580,1100,57
7289,24921,900,50
7290,44843,1100,53
7291,62714,900,50
7292,10271,1100,58
7293,83933,1000,54
7294,10175,1100,60
7295,3172,1100,57
7296,77270,800,54
7297,64692,900,54
7298,85738,900,50
7299,27686,1300,57
7300,90836,1200,57
7301,88998,1100,50
7302,30359,1100,58
7303,17367,1000,60
7304,86771,1200,57
7305,73554,1100,57
7306,53156,1100,54
7307,88381,900,50
7308,52448,2300,61
7309,85086,800,42
7310,93449,1000,50
7311,91649,1100,57
7312,49965,1100,61
7313,77087,1100,61
7314,72985,1100,56
7315,14219,1300,64
7316,72197,1300,61
7317,23873,800,46
7318,79648,1300,56
7319,76736,1200,57
7320,10682,1200,61
7321,32563,900,50
7322,94861,1200,61
7323,78484,1100,56
7324,27834,800,46
7325,16307,1000,58
7326,5610,1100,53
7327,92589,1100,56
7328,54848,1100,54
7329,73553,1100,54
7330,14822,1000,58
7331,74230,900,54
7332,39047,1100,54
7333,79619,1000,57
7334,90515,1000,50
7335,49436,1000,54
7336,34458,10200,54
7337,21413,1200,58
7338,91499,1000,46
7339,48937,1300,60
7340,4870,1300,60
7341,12458,1000,58
7342,59758,1100,54
7343,73626,1100,60
7344,2641,1200,60
7345,60803,1500,61
7346,24358,1400,61
7347,70815,1200,54
7348,80547,800,46
7349,82507,800,54
7350,17899,1000,54
7351,13711,1300,65
7352,98818,1000,42
7353,35341,800,54
7354,35907,1000,56
7355,65350,900,50
7356,50973,900,56
7357,89202,1000,53
7358,33153,1100,58
7359,66908,1000,54
7360,27838,900,54
7361,38923,1200,61
7362,68718,800,50
7363,69378,1100,58
7364,14114,1200,62
7365,39127,900,54
7366,229,1500,56
7367,60092,1000,54
7368,58085,1100,54
